isrun,idmachine,namemachine,nameeng,sizemachine,capacity,Power,point,model,nummachine,usejob,capability,manufacturer,machineinclude,genration,energy,create_date,create_by,update_date,update_by,division,machinegroupid,fis_refcode,out
2483,KI1-EM-MVC-2025,สายส่งหม้อแปลงบ่อน้ำดิบ 1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2484,KI1-EM-MVC-2026,สายส่งหม้อแปลงบ่อน้ำดิบ 1,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2485,KI1-EM-MVC-2027,สายส่งหม้อแปลงบ่อหมักไร้อากาศ 3,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2486,KI1-EM-MVC-2028,สายส่งหม้อแปลงบ่อรับน้ำจากครองจักราช,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2487,KI1-EM-MVC-2029,สายส่งหม้อแปลงบ่อน้ำดิบ 3 No001,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2488,KI1-EM-MVC-2030,สายส่งหม้อแปลงสระเติมอากาศ,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2489,KI1-EM-MVC-2031,สายส่งหม้อแปลงบ่อน้ำดิบ 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2490,KI1-EM-MVC-2032,สายส่งหม้อแปลงตาชั่งโรงปุ๋ยใหม่,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2491,KI1-EM-MVC-2033,สายส่งหม้อแปลงโรงปุ๋ยใหม่,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2492,KI1-EM-MVC-2034,สายส่งหม้อแปลงบ่อหมักไร้อากาศ 4,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2493,KI1-EM-MVC-2035,สายส่งหม้อแปลงบ่อแฟคคัลเททีฟ 2,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2494,KI1-EM-MVC-2036,สายส่งหม้อแปลงจ่าย BIO GAS + PEA ห้วยแถลง,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2495,KI1-EM-MVC-2037,สายส่งหม้อแปลงจ่าย Boiler (เตาเล็ก),,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2496,KI1-EM-MVC-2038,สายส่งหม้อแปลงจ่ายภายในเอทานอล,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2497,KI1-EM-MVC-2039,สายส่งหม้อแปลงเชื่อม GEN 2  -  GEN 4,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2498,KI1-EM-MVC-2040,สายส่งหม้อแปลงเชื่อม GEN 3  -  GEN 5,,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2499,KI1-EM-MVC-2041,"สายส่งหม้อแปลงขายไฟไลน์คงผ่าน GEN 4, GEN5",,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2500,KI1-EM-MVC-2042,"สายส่งหม้อแปลงขายไฟไลน์ห้วยแถลงผ่าน GEN 4, GEN5",,,,,,,,,,,,,,10/12/2020,Admin,,,20,334,,
2501,KI1-EM-UPS-0001,DC CHARGER FOR3.3 MVSGW (MV House),,,,273,,,,,,,,,,10/12/2020,Admin,,,20,336,,
2502,KI1-EM-UPS-0002,DC CHARGER FOR TG KI1,,,,274,,,,,,,,,,10/12/2020,Admin,,,20,336,,
2503,KI1-EM-UPS-0003,UPS For Milling KI1,,,,275,,,,,,,,,,10/12/2020,Admin,,,20,336,,
2504,KI1-EM-UPS-0004,UPS For TG KI1,,,,276,,,,,,,,,,10/12/2020,Admin,,,20,336,,
2505,KI2-EM-SWG-5201,ตู้สวิทเกียร์จ่ายลูกหีบ(โหลดสะพานลำเลียงอ้อย),Switchgear,330,,,,,,จ่ายลูกหีบ(โหลดสะพานลำเลียงอ้อย),,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2506,KI2-EM-SWG-5202,ตู้สวิทเกียร์จ่ายลูกหีบ( Diffuser ),Switchgear,330,,,,,,จ่ายลูกหีบ( Diffuser ),,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2507,KI2-EM-SWG-5203,ตู้สวิทเกียร์จ่ายลูกหีบ( VSD มอเตอร์ขับลูกชุด 1 ),Switchgear,330,,,,,,จ่ายลูกหีบ( VSD มอเตอร์ขับลูกชุด 1 ),,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2508,KI2-EM-SWG-5204,"ตู้สวิทเกียร์จ่ายลูกหีบ( VSD มอเตอร์ขับลูกชุด 2,3 )",Switchgear,330,,,,,,"จ่ายลูกหีบ( VSD มอเตอร์ขับลูกชุด 2,3 )",,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2509,KI2-EM-SWG-5205,ตู้สวิทเกียร์จ่ายลูกหีบ( โหลดใบมีดแรงสูง ),Switchgear,330,,,,,,จ่ายลูกหีบ( โหลดใบมีดแรงสูง ),,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2510,KI2-EM-SWG-5222,ตู้สวิทเกียร์จ่ายลูกหีบ( โหลดใบมีดแรงสูง )6.6KV,Switchgear,330,,,,,,จ่ายลูกหีบ( โหลดใบมีดแรงสูง )6.6KV,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2511,KI2-EM-SWG-5223,ตู้สวิทเกียร์ FEED CN1,Switchgear,330,,,,,, FEED CN1,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2512,KI2-EM-SWG-5224,ตู้สวิทเกียร์ FEED CN2,Switchgear,330,,,,,, FEED CN2,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2513,KI2-EM-SWG-5225,ตู้สวิทเกียร์ FEED CN3,Switchgear,330,,,,,, FEED CN3,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2514,KI2-EM-SWG-5226,ตู้สวิทเกียร์CK1,Switchgear,330,,,,,,CK1,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2515,KI2-EM-SWG-5227,ตู้สวิทเกียร์CK2,Switchgear,330,,,,,,CK2,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2516,KI2-EM-SWG-5228,ตู้สวิทเกียร์CK3,Switchgear,330,,,,,,CK3,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2517,KI2-EM-SWG-5206,ตู้สวิทเกียร์จ่ายหม้อต้ม,Switchgear,330,,,,,,จ่ายหม้อต้ม,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2518,KI2-EM-SWG-5207,ตู้สวิทเกียร์จ่ายหม้อปั่น A,Switchgear,330,,,,,,จ่ายหม้อปั่น A,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2519,KI2-EM-SWG-5208,"ตู้สวิทเกียร์จ่ายหม้อปั่น B,C + หม้อเคี่ยว",Switchgear,330,,,,,,"จ่ายหม้อปั่น B,C + หม้อเคี่ยว",,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2520,KI2-EM-SWG-5209,ตู้สวิทเกียร์จ่ายปั๊มน้ำคอนเดนเซอร์,Switchgear,330,,,,,,จ่ายปั๊มน้ำคอนเดนเซอร์,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2521,KI2-EM-SWG-5210,ตู้สวิทเกียร์จ่าย Boiler 4,Switchgear,330,,,,,,จ่าย Boiler 4,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2522,KI2-EM-SWG-5211,ตู้สวิทเกียร์จ่าย Boiler 5,Switchgear,330,,,,,,จ่าย Boiler 5,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2523,KI2-EM-SWG-5212,ตู้สวิทเกียร์จ่ายมอเตอร์แรงสูง(ปั๊มฟีดน้ำเข้าเตา),Switchgear,330,,,,,,จ่ายมอเตอร์แรงสูง(ปั๊มฟีดน้ำเข้าเตา),,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2524,KI2-EM-SWG-5213,ตู้สวิทเกียร์จ่ายเมนบริการ Power House,Switchgear,330,,,,,,จ่ายเมนบริการ Power House,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2525,KI2-EM-SWG-5214,ตู้สวิทเกียร์จ่ายเมนบริการ Process,Switchgear,330,,,,,,จ่ายเมนบริการ Process,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2526,KI2-EM-SWG-5215,ตู้สวิทเกียร์จ่ายไฟเชื่อม BUS  KI2 - KI1,Switchgear,330,,,,,,จ่ายไฟเชื่อม BUS  KI2 - KI1,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2527,KI2-EM-SWG-5216,ตู้สวิทเกียร์จ่ายไฟชื่อม BUS  KI2 - KI1,Switchgear,330,,,,,,จ่ายไฟชื่อม BUS  KI2 - KI1,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2528,KI2-EM-SWG-5217,ตู้สวิทเกียร์รับพลังงานไฟฟ้าจาก ลายคง,Switchgear,330,,,,,,รับพลังงานไฟฟ้าจาก ลายคง,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2529,KI2-EM-SWG-5218,ตู้สวิทเกียร์รับพลังงานไฟฟ้าจาก ลายห้วยแถลง,Switchgear,330,,,,,,รับพลังงานไฟฟ้าจาก ลายห้วยแถลง,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2530,KI2-EM-SWG-5219,ตู้สวิทเกียร์จ่ายระบบคอลโทรลทั้งหมดของ GEN 4,Switchgear,330,,,,,,จ่ายระบบคอลโทรลทั้งหมดของ GEN 4,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2531,KI2-EM-SWG-5220,ตู้สวิทเกียร์จ่ายระบบคอลโทรลทั้งหมดของ GEN 5,Switchgear,330,,,,,,จ่ายระบบคอลโทรลทั้งหมดของ GEN 5,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2532,KI2-EM-SWG-5200,ตู้สวิทเกียร์BUSTIE,Switchgear,331,,,,,,BUSTIE,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2533,KI2-EM-SWG-0001,ตู้สวิทเกียร์เชื่อมเจน 4 ขึ้นบัส,Switchgear,330,,,,,,เชื่อมเจน 4 ขึ้นบัส,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2534,KI2-EM-SWG-0002,ตู้สวิทเกียร์เชื่อม เจน 5 ขึ้นบัส,Switchgear,330,,,,,,เชื่อม เจน 5 ขึ้นบัส,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2535,KI2-EM-SWG-0003,ตู้สวิทเกียร์เชื่อมระหว่างเจน 4กับ เจน 5,Switchgear,330,,,,,,เชื่อมระหว่างเจน 4กับ เจน 5,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2536,KI2-EM-SWG-5221,ตู้สวิทเกียร์จ่ายกล่มโหลดสะพานกากอ้อย,Switchgear,330,,,,,,จ่ายกล่มโหลดสะพานกากอ้อย,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2537,KI2-EM-SWG-2101,ตู้สวิทเกียร์จ่ายไฟเชื่อม BUS  KI2 - KI1,Switchgear,330,,,,,,,,,,,,,,,,21,326,,
2538,KI2-EM-SWG-2102,ตู้สวิทเกียร์จ่ายไฟชื่อม BUS  KI2 - KI1,Switchgear,330,,,,,,,,,,,,,,,,21,326,,
2539,KI2-EM-SWG-2103,ตู้สวิทเกียร์ขายไฟฟ้าจาก KI2 ไลน์ คง,Switchgear,330,,,,,,,,,,,,,,,,21,326,,
2540,KI2-EM-SWG-2104,ตู้สวิทเกียร์ขายไฟฟ้าจาก KI1 ไลน์ คง,Switchgear,330,,,,,,,,,,,,,,,,21,326,,
2541,KI2-EM-SWG-2105,ตู้สวิทเกียร์ขายไฟฟ้าจาก KI2 ไลน์ ห้วยแถลง,Switchgear,330,,,,,,,,,,,,,,,,21,326,,
2542,KI2-EM-SWG-2106,ตู้สวิทเกียร์ขายไฟฟ้าจาก KI1 ไลน์ ห้วยแถลง,Switchgear,330,,,,,,เมนแรงสูงกลุ่มโหลด boiler feeed pump,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2543,KI2-EM-SWG-1201,ตู้สวิทเกียร์ boiler feeed pump 1,Switchgear,330,,,,,, boiler feeed pump 1,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2544,KI2-EM-SWG-1202,ตู้สวิทเกียร์ boiler feeed pump 2,Switchgear,330,,,,,, boiler feeed pump 2,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2545,KI2-EM-SWG-1203,ตู้สวิทเกียร์ boiler feeed pump 3,Switchgear,330,,,,,, boiler feeed pump 3,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2546,KI2-EM-SWG-1204,ตู้สวิทเกียร์ boiler feeed pump 4,Switchgear,330,,,,,, boiler feeed pump 4,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2547,KI2-EM-SWG-1205,ตู้สวิทเกียร์ boiler feeed pump 5,Switchgear,330,,,,,, boiler feeed pump 5,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2548,KI2-EM-SWG-0009,ตู้สวิทเกียร์เมนแรงสูงกลุ่มโหลด pump คอนเดนเซอร์,Switchgear,330,,,,,,เมนแรงสูงกลุ่มโหลด pump คอนเดนเซอร์,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2549,KI2-EM-SWG-0901,ตู้สวิทเกียร์ pump คอนเดนเซอร์ 1,Switchgear,330,,,,,, pump คอนเดนเซอร์ 1,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2550,KI2-EM-SWG-0902,ตู้สวิทเกียร์ pump คอนเดนเซอร์ 2,Switchgear,330,,,,,, pump คอนเดนเซอร์ 2,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2551,KI2-EM-SWG-0903,ตู้สวิทเกียร์ pump คอนเดนเซอร์ 3,Switchgear,330,,,,,, pump คอนเดนเซอร์ 3,,"CPT Drive Power&Public Co.,LTD",,,พลังงานไฟฟ้า,10/12/2020,Admin,,,21,326,,
2552,KI2-EM-TRF-0001,หม้อแปลงจ่ายลูกหีบ(โหลดสะพานลำเลียงอ้อย),Transformer,324,288,206,ลูกหีบ,,,จ่ายลูกหีบ(โหลดสะพานลำเลียงอ้อย),,ถิรไทย,,,,10/12/2020,Admin,,,21,327,,
2553,KI2-EM-TRF-0002,หม้อแปลงจ่ายลูกหีบ( Diffuser ),Transformer,324,288,206,ลูกหีบ,,,จ่ายลูกหีบ( Diffuser ),,ถิรไทย,,,,10/12/2020,Admin,,,21,327,,
2554,KI2-EM-TRF-0003,หม้อแปลงจ่ายลูกหีบ( VSD มอเตอร์ขับลูกชุด 1 ),Transformer,325,288,207,ลูกหีบ,,,จ่ายลูกหีบ( VSD มอเตอร์ขับลูกชุด 1 ),,ถิรไทย,,,,10/12/2020,Admin,,,21,327,,
2555,KI2-EM-TRF-0004,"หม้อแปลงจ่ายลูกหีบ( VSD มอเตอร์ขับลูกชุด 2,3 )",Transformer,325,288,207,ลูกหีบ,,,"จ่ายลูกหีบ( VSD มอเตอร์ขับลูกชุด 2,3 )",,ถิรไทย,,,,10/12/2020,Admin,,,21,327,,
2556,KI2-EM-TRF-0005,หม้อแปลงจ่ายลูกหีบ( โหลดใบมีดแรงสูง ),Transformer,327,289,208,ลูกหีบ,,,จ่ายลูกหีบ( โหลดใบมีดแรงสูง ),,ถิรไทย,,,,10/12/2020,Admin,,,21,327,,
2557,KI2-EM-TRF-0006,หม้อแปลงจ่ายหม้อต้ม,Transformer,324,288,206,หม้อต้ม,,,จ่ายหม้อต้ม,,ถิรไทย,,,,10/12/2020,Admin,,,21,327,,
2558,KI2-EM-TRF-0007,หม้อแปลงจ่ายหม้อปั่น A,Transformer,324,288,206,หม้อเคี่ยว - หม้อปั่น,,,จ่ายหม้อปั่น A,,ถิรไทย,,,,10/12/2020,Admin,,,21,327,,
2559,KI2-EM-TRF-0008,"หม้อแปลงจ่ายหม้อปั่น B,C + หม้อเคี่ยว",Transformer,324,288,206,หม้อเคี่ยว - หม้อปั่น,,,"จ่ายหม้อปั่น B,C + หม้อเคี่ยว",,ถิรไทย,,,,10/12/2020,Admin,,,21,327,,
2560,KI2-EM-TRF-0009,หม้อแปลงจ่ายปั๊มน้ำคอนเดนเซอร์,Transformer,329,260,206,หม้อเคี่ยว - หม้อปั่น,,,จ่ายปั๊มน้ำคอนเดนเซอร์,,ถิรไทย,,,,10/12/2020,Admin,,,21,327,,
2561,KI2-EM-TRF-0010,หม้อแปลงจ่ายหม้อน้ำ 5 และสตรีมทรานฟอร์เมอร์,Transformer,324,288,206,หม้อน้ำ,,,,,ถิรไทย,,,,10/12/2020,Admin,,,21,327,,
2562,KI2-EM-TRF-0011,หม้อแปลงจ่ายหม้อน้ำ 4 และระบบลำเลียงกากอ้อย,Transformer,324,288,206,หม้อน้ำ,,,,,ถิรไทย,,,,10/12/2020,Admin,,,21,327,,
