id,idmachine,orders,name,unit,idproduct,w3,m1,m3,y1,y2,y3,oh,create_date,create_by,update_date,update_by,number,no
,KI1-EM-ACM-0655,,"Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,Rotor with shaft,,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,"Key, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,Terminal Box,,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,Terminal Board,,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,Intermediate flange,,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,Screws for terminal box cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,"Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,"Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,"Bearing, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,"Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,"Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,"Seal, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,Wave spring,,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,"Valve disc, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,"Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,Fan,,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,Fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,Screws for fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,Rating plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,Lubrication plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,"Grease nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,"Grease nipple, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0655,,"SPM nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,Stator frame,,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"End shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"End shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,Rotor with shaft,,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"Key, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,Terminal Box,,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,Terminal Board,,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,Intermediate flange,,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,Screws for terminal box cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"Bearing, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"Seal, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,Wave spring,,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"Valve disc, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,Fan,,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,Fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,Screws for fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,Rating plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,Lubrication plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"Grease nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"Grease nipple, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0654,,"SPM nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,Stator frame,,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"End shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"End shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,Rotor with shaft,,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"Key, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,Terminal Box,,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,Terminal Board,,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,Intermediate flange,,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,Screws for terminal box cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"Bearing, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"Seal, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,Wave spring,,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"Valve disc, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,Fan,,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,Fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,Screws for fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,Rating plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,Lubrication plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"Grease nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"Grease nipple, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0653,,"SPM nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,Stator frame,,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"End shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"End shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,Rotor with shaft,,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"Key, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,Terminal Box,,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,Terminal Board,,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,Intermediate flange,,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,Screws for terminal box cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"Bearing, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"Seal, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,Wave spring,,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"Valve disc, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,Fan,,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,Fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,Screws for fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,Rating plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,Lubrication plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"Grease nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"Grease nipple, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0652,,"SPM nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,Stator frame,,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"End shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"End shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,Rotor with shaft,,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"Key, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,Terminal Box,,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,Terminal Board,,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,Intermediate flange,,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,Screws for terminal box cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"Bearing, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"Seal, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,Wave spring,,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"Valve disc, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,Fan,,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,Fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,Screws for fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,Rating plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,Lubrication plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"Grease nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"Grease nipple, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0646,,"SPM nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,Stator frame,,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"End shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"End shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,Rotor with shaft,,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"Key, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,Terminal Box,,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,Terminal Board,,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,Intermediate flange,,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,Screws for terminal box cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"Bearing, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"Seal, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,Wave spring,,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"Valve disc, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,Fan,,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,Fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,Screws for fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,Rating plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,Lubrication plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"Grease nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"Grease nipple, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0645,,"SPM nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,Stator frame,,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"End shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"End shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,Rotor with shaft,,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"Key, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,Terminal Box,,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,Terminal Board,,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,Intermediate flange,,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,Screws for terminal box cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"Bearing, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"Seal, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,Wave spring,,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"Valve disc, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,Fan,,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,Fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,Screws for fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,Rating plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,Lubrication plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"Grease nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"Grease nipple, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0644,,"SPM nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,Stator frame,,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"End shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"End shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,Rotor with shaft,,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"Key, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,Terminal Box,,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,Terminal Board,,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,Intermediate flange,,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,Screws for terminal box cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"Bearing, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"Seal, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,Wave spring,,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"Valve disc, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,Fan,,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,Fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,Screws for fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,Rating plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,Lubrication plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"Grease nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"Grease nipple, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0643,,"SPM nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,Stator frame,,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"End shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"End shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,Rotor with shaft,,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"Key, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,Terminal Box,,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,Terminal Board,,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,Intermediate flange,,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,Screws for terminal box cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"Bearing, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"Seal, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,Wave spring,,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"Valve disc, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,Fan,,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,Fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,Screws for fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,Rating plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,Lubrication plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"Grease nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"Grease nipple, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0642,,"SPM nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,Stator frame,,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"End shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"End shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,Rotor with shaft,,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"Key, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,Terminal Box,,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,Terminal Board,,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,Intermediate flange,,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,Screws for terminal box cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"Bearing, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"Seal, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,Wave spring,,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"Valve disc, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,Fan,,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,Fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,Screws for fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,Rating plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,Lubrication plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"Grease nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"Grease nipple, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0641,,"SPM nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,Stator frame,,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"End shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"End shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,Rotor with shaft,,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"Key, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,Terminal Box,,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,Terminal Board,,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,Intermediate flange,,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,Screws for terminal box cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"Bearing, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"Inner bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"Outer bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"Seal, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,Wave spring,,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"Valve disc, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"Inner bearing cover, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,Screws for bearing cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,Fan,,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,Fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,Screws for fan cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,Rating plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,Lubrication plate,,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"Grease nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"Grease nipple, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0640,,"SPM nipple, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0639,,Stator frame,,,,,,,,,,,,,,,
,KI1-EM-ACM-0639,,"End shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0639,,"Screws for end shield, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0639,,"End shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0639,,"Screws for end shield, N-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0639,,Rotor with shaft,,,,,,,,,,,,,,,
,KI1-EM-ACM-0639,,"Key, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0639,,Terminal Box,,,,,,,,,,,,,,,
,KI1-EM-ACM-0639,,Terminal Board,,,,,,,,,,,,,,,
,KI1-EM-ACM-0639,,Intermediate flange,,,,,,,,,,,,,,,
,KI1-EM-ACM-0639,,Screws for terminal box cover,,,,,,,,,,,,,,,
,KI1-EM-ACM-0639,,"Outer bearing cover, D-end",,,,,,,,,,,,,,,
,KI1-EM-ACM-0639,,"Valve disc with labyrinth seal, D-end",,,,,,,,,,,,,,,
